0.98063,1.1138,1.2473,1.3886,1.5262,1.6687,1.8042,1.9418,2.0702,2.1984,2.3159,2.4313,2.5357,2.6371,2.7279,2.8153,2.893,2.9674,3.0336,3.0967,3.1529,3.2066
0.98229,1.1157,1.2494,1.3909,1.5287,1.6714,1.8072,1.9449,2.0735,2.2019,2.3195,2.4352,2.5398,2.6413,2.7322,2.8197,2.8976,2.9721,3.0383,3.1016,3.1579,3.2116
0.98414,1.1178,1.2517,1.3934,1.5315,1.6744,1.8104,1.9484,2.0773,2.2058,2.3237,2.4395,2.5443,2.646,2.7371,2.8247,2.9027,2.9773,3.0437,3.107,3.1634,3.2172
0.98692,1.1209,1.2552,1.3973,1.5357,1.679,1.8154,1.9538,2.0829,2.2119,2.33,2.4461,2.5511,2.6531,2.7444,2.8323,2.9105,2.9853,3.0519,3.1154,3.1719,3.2259
0.99199,1.1267,1.2616,1.4044,1.5436,1.6876,1.8246,1.9637,2.0935,2.2231,2.3418,2.4585,2.5641,2.6665,2.7583,2.8466,2.9252,3.0004,3.0673,3.1311,3.1879,3.2421
0.99897,1.1346,1.2705,1.4143,1.5544,1.6994,1.8374,1.9775,2.1082,2.2387,2.3582,2.4758,2.582,2.6852,2.7777,2.8665,2.9457,3.0214,3.0887,3.153,3.2102,3.2649
1.0052,1.1416,1.2784,1.4231,1.564,1.71,1.8488,1.9897,2.1212,2.2525,2.3728,2.4911,2.598,2.7018,2.7948,2.8842,2.9639,3.0401,3.1078,3.1725,3.2301,3.285
1.009,1.146,1.2833,1.4285,1.57,1.7165,1.8558,1.9972,2.1292,2.261,2.3817,2.5004,2.6078,2.712,2.8053,2.8951,2.975,3.0515,3.1195,3.1844,3.2422,3.2973
1.0117,1.149,1.2866,1.4322,1.574,1.7209,1.8606,2.0023,2.1346,2.2667,2.3878,2.5068,2.6143,2.7188,2.8124,2.9023,2.9825,3.0591,3.1273,3.1923,3.2503,3.3055
1.0147,1.1523,1.2903,1.4363,1.5785,1.7257,1.8658,2.0079,2.1406,2.273,2.3944,2.5137,2.6215,2.7262,2.8201,2.9103,2.9906,3.0675,3.1358,3.201,3.2591,3.3145
1.0176,1.1557,1.294,1.4404,1.5829,1.7306,1.871,2.0135,2.1465,2.2793,2.4009,2.5206,2.6287,2.7337,2.8278,2.9182,2.9988,3.0758,3.1443,3.2097,3.2679,3.3235
1.0198,1.1582,1.2968,1.4435,1.5863,1.7342,1.8749,2.0177,2.151,2.2841,2.406,2.5258,2.6342,2.7394,2.8336,2.9242,3.005,3.0822,3.1508,3.2163,3.2747,3.3304
1.0221,1.1608,1.2997,1.4466,1.5898,1.738,1.879,2.0221,2.1557,2.289,2.4112,2.5313,2.6398,2.7453,2.8397,2.9305,3.0114,3.0887,3.1575,3.2232,3.2817,3.3375
1.0256,1.1647,1.3041,1.4515,1.5952,1.7439,1.8853,2.0289,2.1629,2.2967,2.4192,2.5397,2.6486,2.7544,2.8492,2.9403,3.0214,3.099,3.168,3.2339,3.2926,3.3486
1.0302,1.1699,1.3099,1.458,1.6023,1.7516,1.8937,2.0379,2.1725,2.3069,2.4299,2.551,2.6604,2.7666,2.8618,2.9533,3.0348,3.1127,3.1821,3.2482,3.3071,3.3634
1.0346,1.1749,1.3155,1.4642,1.6091,1.7591,1.9018,2.0466,2.1817,2.3166,2.4402,2.5618,2.6716,2.7783,2.8739,2.9658,3.0476,3.1259,3.1955,3.2619,3.3211,3.3776
1.0378,1.1785,1.3194,1.4686,1.6139,1.7643,1.9074,2.0526,2.1881,2.3234,2.4474,2.5693,2.6794,2.7864,2.8822,2.9744,3.0565,3.135,3.2048,3.2714,3.3307,3.3874
1.0399,1.1808,1.3221,1.4715,1.6171,1.7678,1.9111,2.0566,2.1924,2.3279,2.4521,2.5742,2.6846,2.7918,2.8878,2.9801,3.0624,3.141,3.2109,3.2777,3.3371,3.3938
1.0418,1.183,1.3245,1.4742,1.62,1.771,1.9146,2.0603,2.1963,2.3321,2.4565,2.5788,2.6893,2.7967,2.8929,2.9853,3.0677,3.1465,3.2165,3.2834,3.3429,3.3997
1.0438,1.1852,1.3269,1.4769,1.623,1.7742,1.918,2.064,2.2002,2.3362,2.4608,2.5833,2.6941,2.8016,2.8979,2.9906,3.0731,3.152,3.2221,3.2891,3.3487,3.4057
1.0461,1.1878,1.3298,1.4801,1.6264,1.7779,1.9221,2.0683,2.2048,2.3411,2.4659,2.5887,2.6997,2.8074,2.9039,2.9967,3.0794,3.1585,3.2288,3.2959,3.3556,3.4127
1.0489,1.1911,1.3334,1.4841,1.6308,1.7827,1.9272,2.0738,2.2107,2.3473,2.4724,2.5955,2.7067,2.8148,2.9115,3.0045,3.0874,3.1667,3.2372,3.3044,3.3643,3.4215
1.052,1.1946,1.3373,1.4884,1.6355,1.7878,1.9327,2.0798,2.217,2.354,2.4795,2.6029,2.7145,2.8228,2.9198,3.0131,3.0962,3.1757,3.2464,3.3138,3.3739,3.4312
1.0552,1.1982,1.3414,1.4929,1.6405,1.7932,1.9386,2.086,2.2237,2.3611,2.4869,2.6107,2.7226,2.8312,2.9285,3.0221,3.1055,3.1852,3.2561,3.3237,3.384,3.4415
1.0581,1.2014,1.345,1.4969,1.6448,1.798,1.9437,2.0916,2.2296,2.3673,2.4935,2.6176,2.7298,2.8387,2.9363,3.0301,3.1137,3.1936,3.2646,3.3325,3.3929,3.4505
1.0602,1.2037,1.3476,1.4997,1.648,1.8014,1.9474,2.0955,2.2338,2.3718,2.4982,2.6225,2.7349,2.844,2.9417,3.0357,3.1195,3.1995,3.2707,3.3386,3.3992,3.4569
1.0621,1.2059,1.35,1.5024,1.6509,1.8046,1.9508,2.0992,2.2376,2.3758,2.5025,2.627,2.7395,2.8488,2.9467,3.0409,3.1247,3.2049,3.2762,3.3443,3.4049,3.4628
1.0641,1.2081,1.3525,1.5052,1.6539,1.8079,1.9543,2.1029,2.2416,2.3801,2.5069,2.6317,2.7444,2.8539,2.9519,3.0462,3.1302,3.2105,3.282,3.3502,3.4109,3.4688
1.0658,1.2101,1.3546,1.5076,1.6565,1.8107,1.9574,2.1062,2.2451,2.3838,2.5108,2.6357,2.7486,2.8583,2.9565,3.0509,3.135,3.2154,3.287,3.3552,3.416,3.4741
1.0675,1.212,1.3567,1.5098,1.659,1.8134,1.9603,2.1093,2.2484,2.3873,2.5145,2.6396,2.7526,2.8624,2.9607,3.0553,3.1395,3.2201,3.2917,3.3601,3.421,3.4791
1.0693,1.214,1.3589,1.5123,1.6617,1.8163,1.9634,2.1127,2.252,2.3911,2.5185,2.6438,2.757,2.8669,2.9654,3.0601,3.1445,3.2252,3.2969,3.3654,3.4263,3.4846
1.0745,1.2199,1.3655,1.5196,1.6696,1.825,1.9727,2.1227,2.2626,2.4022,2.5302,2.656,2.7697,2.8802,2.9791,3.0742,3.1589,3.24,3.312,3.3808,3.442,3.5005
1.0798,1.2258,1.3721,1.5269,1.6776,1.8337,1.9821,2.1327,2.2733,2.4136,2.5421,2.6685,2.7828,2.8937,2.9931,3.0886,3.1737,3.2551,3.3275,3.3966,3.4581,3.5168
1.0823,1.2287,1.3753,1.5304,1.6815,1.8379,1.9867,2.1376,2.2785,2.4191,2.5479,2.6746,2.7891,2.9003,2.9999,3.0956,3.1809,3.2625,3.335,3.4043,3.4659,3.5248
1.0841,1.2307,1.3775,1.5329,1.6842,1.8408,1.9898,2.141,2.282,2.4229,2.5519,2.6788,2.7934,2.9048,3.0045,3.1004,3.1858,3.2675,3.3402,3.4095,3.4713,3.5302
1.0855,1.2322,1.3792,1.5348,1.6863,1.8431,1.9922,2.1436,2.2848,2.4258,2.555,2.682,2.7968,2.9083,3.0081,3.1041,3.1897,3.2714,3.3442,3.4136,3.4754,3.5344
1.0867,1.2337,1.3808,1.5365,1.6882,1.8451,1.9944,2.146,2.2873,2.4285,2.5578,2.6849,2.7998,2.9114,3.0114,3.1075,3.1931,3.2749,3.3477,3.4172,3.4791,3.5382
1.088,1.2351,1.3824,1.5383,1.69,1.8472,1.9966,2.1483,2.2898,2.4311,2.5606,2.6878,2.8028,2.9146,3.0146,3.1108,3.1965,3.2785,3.3513,3.4209,3.4828,3.542
1.0894,1.2366,1.3841,1.5402,1.6922,1.8495,1.9991,2.151,2.2926,2.4341,2.5637,2.6911,2.8062,2.9181,3.0182,3.1145,3.2003,3.2824,3.3553,3.425,3.487,3.5462
1.0923,1.24,1.3878,1.5442,1.6966,1.8543,2.0042,2.1565,2.2985,2.4403,2.5701,2.6979,2.8133,2.9254,3.0258,3.1223,3.2083,3.2906,3.3637,3.4335,3.4957,3.555
1.0957,1.2437,1.392,1.5488,1.7016,1.8597,2.0101,2.1628,2.3052,2.4473,2.5776,2.7056,2.8214,2.9338,3.0345,3.1313,3.2175,3.3,3.3733,3.4433,3.5056,3.5651
1.0996,1.2482,1.3969,1.5544,1.7076,1.8663,2.0172,2.1704,2.3133,2.4559,2.5866,2.7151,2.8312,2.944,3.045,3.1421,3.2287,3.3114,3.385,3.4552,3.5177,3.5774
1.1053,1.2546,1.4041,1.5622,1.7162,1.8757,2.0273,2.1812,2.3248,2.4681,2.5994,2.7285,2.8452,2.9585,3.06,3.1576,3.2445,3.3276,3.4016,3.4721,3.535,3.595
1.1087,1.2584,1.4083,1.567,1.7214,1.8813,2.0334,2.1877,2.3317,2.4754,2.6071,2.7366,2.8536,2.9672,3.069,3.1669,3.254,3.3374,3.4115,3.4823,3.5453,3.6055
1.1102,1.2601,1.4102,1.5691,1.7237,1.8838,2.036,2.1906,2.3347,2.4786,2.6105,2.7401,2.8572,2.971,3.0729,3.1709,3.2582,3.3417,3.4159,3.4867,3.5498,3.6101
1.1114,1.2614,1.4117,1.5707,1.7254,1.8857,2.0381,2.1927,2.337,2.4811,2.613,2.7428,2.86,2.9739,3.0759,3.174,3.2614,3.3449,3.4192,3.4901,3.5533,3.6136
1.1124,1.2626,1.4129,1.572,1.727,1.8873,2.0398,2.1946,2.339,2.4832,2.6152,2.7451,2.8625,2.9764,3.0785,3.1767,3.2641,3.3477,3.422,3.493,3.5562,3.6166
1.114,1.2643,1.4149,1.5742,1.7293,1.8899,2.0426,2.1976,2.3422,2.4865,2.6187,2.7487,2.8662,2.9803,3.0825,3.1808,3.2684,3.3521,3.4265,3.4976,3.5609,3.6213
1.116,1.2666,1.4174,1.577,1.7324,1.8932,2.0462,2.2014,2.3462,2.4908,2.6232,2.7534,2.8711,2.9854,3.0878,3.1862,3.2739,3.3577,3.4323,3.5035,3.5668,3.6273
1.1186,1.2695,1.4206,1.5805,1.7362,1.8974,2.0507,2.2062,2.3513,2.4962,2.6289,2.7594,2.8773,2.9919,3.0944,3.1931,3.2809,3.3649,3.4397,3.511,3.5745,3.6351
1.1219,1.2733,1.4249,1.5852,1.7413,1.903,2.0566,2.2126,2.3582,2.5034,2.6365,2.7673,2.8856,3.0005,3.1033,3.2022,3.2903,3.3746,3.4495,3.521,3.5847,3.6455
1.125,1.2767,1.4287,1.5894,1.7459,1.908,2.062,2.2184,2.3643,2.5099,2.6433,2.7745,2.8931,3.0082,3.1113,3.2105,3.2988,3.3833,3.4584,3.5301,3.5939,3.6549
1.1282,1.2803,1.4327,1.5938,1.7508,1.9132,2.0677,2.2245,2.3708,2.5168,2.6505,2.782,2.9009,3.0163,3.1197,3.2191,3.3077,3.3924,3.4677,3.5396,3.6036,3.6647
1.132,1.2846,1.4374,1.5991,1.7565,1.9195,2.0744,2.2317,2.3784,2.5249,2.6591,2.791,2.9102,3.026,3.1297,3.2294,3.3182,3.4032,3.4787,3.5508,3.615,3.6763
1.1345,1.2874,1.4405,1.6025,1.7603,1.9236,2.0788,2.2364,2.3834,2.5302,2.6646,2.7968,2.9163,3.0323,3.1362,3.2361,3.3251,3.4102,3.4859,3.5581,3.6224,3.6839
1.1359,1.289,1.4423,1.6045,1.7624,1.9259,2.0813,2.239,2.3862,2.5331,2.6677,2.8,2.9196,3.0357,3.1398,3.2398,3.3289,3.4141,3.4898,3.5622,3.6266,3.688
1.1406,1.2943,1.4482,1.6111,1.7696,1.9337,2.0897,2.2481,2.3958,2.5433,2.6784,2.8112,2.9312,3.0478,3.1522,3.2526,3.342,3.4276,3.5036,3.5762,3.6408,3.7026
1.144,1.2981,1.4525,1.6157,1.7747,1.9392,2.0957,2.2545,2.4026,2.5505,2.6859,2.8191,2.9394,3.0563,3.161,3.2617,3.3513,3.4371,3.5133,3.5861,3.6509,3.7128
1.146,1.3004,1.455,1.6186,1.7778,1.9426,2.0993,2.2583,2.4067,2.5548,2.6904,2.8238,2.9444,3.0615,3.1663,3.2671,3.357,3.4428,3.5192,3.5921,3.657,3.719
1.148,1.3026,1.4574,1.6212,1.7807,1.9458,2.1027,2.262,2.4106,2.5589,2.6948,2.8284,2.9491,3.0664,3.1714,3.2724,3.3623,3.4483,3.5248,3.5978,3.6628,3.7249
1.1499,1.3048,1.4598,1.6239,1.7836,1.9489,2.1061,2.2656,2.4144,2.563,2.699,2.8329,2.9538,3.0712,3.1764,3.2775,3.3676,3.4537,3.5303,3.6035,3.6686,3.7308
1.1521,1.3072,1.4626,1.6269,1.7869,1.9525,2.1099,2.2697,2.4188,2.5676,2.7039,2.838,2.9591,3.0767,3.1821,3.2834,3.3736,3.4599,3.5367,3.6099,3.6751,3.7374
1.1541,1.3095,1.4651,1.6297,1.7899,1.9558,2.1135,2.2736,2.4229,2.572,2.7085,2.8427,2.9641,3.0819,3.1874,3.2889,3.3793,3.4657,3.5426,3.6159,3.6813,3.7436
1.1558,1.3114,1.4672,1.632,1.7925,1.9586,2.1165,2.2768,2.4263,2.5755,2.7122,2.8467,2.9681,3.0861,3.1918,3.2934,3.3839,3.4704,3.5474,3.6208,3.6863,3.7487
1.1582,1.3141,1.4702,1.6354,1.7961,1.9625,2.1207,2.2813,2.4311,2.5806,2.7176,2.8522,2.974,3.0921,3.198,3.2998,3.3905,3.4772,3.5543,3.6279,3.6934,3.756
1.1621,1.3185,1.475,1.6407,1.8019,1.9688,2.1275,2.2886,2.4388,2.5888,2.7262,2.8613,2.9833,3.1019,3.208,3.3101,3.4011,3.488,3.5654,3.6392,3.7049,3.7677
1.1677,1.3248,1.4821,1.6485,1.8105,1.9782,2.1376,2.2993,2.4502,2.6009,2.7389,2.8745,2.9972,3.1162,3.2229,3.3254,3.4168,3.5041,3.5818,3.6559,3.722,3.785
1.1733,1.3311,1.4891,1.6563,1.8189,1.9874,2.1475,2.3099,2.4615,2.6128,2.7514,2.8877,3.0108,3.1304,3.2375,3.3405,3.4323,3.52,3.598,3.6725,3.7388,3.8021
1.1762,1.3344,1.4927,1.6603,1.8233,1.9921,2.1526,2.3154,2.4673,2.619,2.7579,2.8944,3.0179,3.1377,3.245,3.3483,3.4402,3.5281,3.6063,3.681,3.7474,3.8109
1.1778,1.3362,1.4947,1.6624,1.8257,1.9947,2.1553,2.3184,2.4705,2.6223,2.7614,2.8981,3.0217,3.1417,3.2491,3.3525,3.4446,3.5326,3.6109,3.6856,3.7521,3.8157
1.1793,1.3378,1.4966,1.6645,1.8279,1.9971,2.1579,2.3212,2.4734,2.6254,2.7646,2.9015,3.0252,3.1454,3.253,3.3564,3.4486,3.5367,3.6151,3.6899,3.7565,3.8201
1.1807,1.3394,1.4983,1.6664,1.83,1.9994,2.1604,2.3238,2.4762,2.6284,2.7677,2.9048,3.0286,3.1489,3.2566,3.3601,3.4524,3.5406,3.6191,3.6939,3.7606,3.8243
1.1823,1.3413,1.5004,1.6687,1.8325,2.0021,2.1633,2.3269,2.4795,2.6319,2.7714,2.9086,3.0326,3.153,3.2608,3.3645,3.4569,3.5452,3.6238,3.6988,3.7656,3.8293
1.1845,1.3437,1.503,1.6716,1.8357,2.0056,2.167,2.3309,2.4838,2.6364,2.7761,2.9136,3.0378,3.1584,3.2664,3.3702,3.4628,3.5512,3.6299,3.705,3.7719,3.8358
1.1873,1.3469,1.5066,1.6755,1.84,2.0102,2.172,2.3363,2.4895,2.6424,2.7825,2.9202,3.0446,3.1655,3.2737,3.3778,3.4706,3.5592,3.6381,3.7133,3.7804,3.8444
1.191,1.3511,1.5112,1.6807,1.8456,2.0164,2.1786,2.3434,2.497,2.6504,2.7908,2.9289,3.0538,3.175,3.2835,3.3879,3.4809,3.5698,3.6489,3.7244,3.7916,3.8557
1.1942,1.3547,1.5152,1.6851,1.8504,2.0216,2.1843,2.3494,2.5034,2.6571,2.7979,2.9364,3.0615,3.183,3.2918,3.3965,3.4897,3.5788,3.6581,3.7337,3.8011,3.8654
1.1982,1.3592,1.5202,1.6906,1.8565,2.0281,2.1913,2.357,2.5114,2.6657,2.8069,2.9458,3.0712,3.1931,3.3023,3.4072,3.5007,3.5901,3.6696,3.7455,3.8131,3.8776
1.2026,1.364,1.5257,1.6966,1.863,2.0353,2.199,2.3652,2.5202,2.6749,2.8166,2.9559,3.0818,3.2041,3.3136,3.4189,3.5127,3.6024,3.6822,3.7583,3.8261,3.8908
1.2052,1.367,1.5289,1.7002,1.867,2.0395,2.2036,2.3701,2.5254,2.6804,2.8224,2.962,3.0881,3.2107,3.3204,3.4259,3.5199,3.6097,3.6897,3.7659,3.8339,3.8988
1.2066,1.3686,1.5307,1.7022,1.8691,2.0419,2.2061,2.3728,2.5282,2.6834,2.8255,2.9653,3.0916,3.2142,3.324,3.4297,3.5237,3.6137,3.6937,3.7701,3.8381,3.903
1.2079,1.3701,1.5324,1.704,1.8711,2.044,2.2084,2.3753,2.5309,2.6862,2.8285,2.9684,3.0948,3.2176,3.3275,3.4332,3.5274,3.6174,3.6975,3.774,3.842,3.907
1.2096,1.372,1.5345,1.7063,1.8736,2.0468,2.2114,2.3784,2.5342,2.6898,2.8322,2.9723,3.0988,3.2218,3.3318,3.4377,3.532,3.6221,3.7023,3.7789,3.847,3.9121
1.2117,1.3743,1.5371,1.7092,1.8768,2.0502,2.2151,2.3824,2.5384,2.6942,2.8369,2.9771,3.1039,3.227,3.3373,3.4433,3.5377,3.628,3.7083,3.785,3.8532,3.9184
